insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (6, 10, 'definition', '2023-07-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (99, 6, 'system engine', '2023-10-16');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 5, 'Digitized', '2023-02-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (60, 4, 'Pre-emptive', '2023-08-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (92, 5, 'Reduced', '2023-05-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (62, 2, '24 hour', '2023-05-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (52, 6, 'attitude-oriented', '2023-05-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (29, 4, 'function', '2023-02-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (95, 4, 'Open-source', '2023-08-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (100, 4, 'implementation', '2023-07-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (70, 7, 'global', '2023-03-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (63, 3, 'artificial intelligence', '2023-06-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (63, 1, 'paradigm', '2023-05-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (30, 8, 'analyzer', '2023-05-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (18, 1, 'zero tolerance', '2023-03-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (34, 5, 'value-added', '2023-09-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (76, 5, 'instruction set', '2023-10-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (27, 7, 'tertiary', '2023-09-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (35, 8, 'Synchronised', '2023-08-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (91, 9, 'info-mediaries', '2023-09-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (60, 10, 'analyzer', '2023-03-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (7, 9, 'orchestration', '2023-10-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (73, 10, 'Distributed', '2023-03-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (38, 3, 'Synergistic', '2023-06-16');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (94, 10, 'Vision-oriented', '2023-09-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (80, 4, 'User-centric', '2023-09-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (87, 9, 'array', '2023-07-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (68, 7, 'web-enabled', '2023-04-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (11, 4, 'Streamlined', '2023-05-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (93, 4, 'monitoring', '2023-04-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (11, 6, 'non-volatile', '2023-07-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (19, 8, 'disintermediate', '2023-09-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (20, 5, 'real-time', '2023-05-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (61, 8, 'challenge', '2023-03-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (89, 8, 'archive', '2023-01-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (22, 4, 'Digitized', '2023-05-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (4, 8, 'stable', '2023-07-16');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (62, 3, 'portal', '2023-06-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (30, 7, 'interface', '2023-05-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (95, 8, 'user-facing', '2022-12-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (26, 4, 'Adaptive', '2023-09-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (20, 9, 'full-range', '2023-10-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (29, 4, 'info-mediaries', '2023-08-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (86, 5, 'Team-oriented', '2023-05-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (84, 5, 'superstructure', '2022-11-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (7, 4, 'homogeneous', '2023-08-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (84, 9, 'Profound', '2023-03-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (21, 7, 'needs-based', '2023-07-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (3, 4, 'Distributed', '2022-12-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (2, 3, 'leverage', '2023-11-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (75, 1, 'project', '2023-01-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (30, 4, 'Open-architected', '2023-03-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (70, 5, 'logistical', '2023-03-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (29, 10, 'local', '2022-12-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (4, 1, 'flexibility', '2023-04-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (97, 5, 'actuating', '2023-01-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (11, 2, 'Exclusive', '2023-07-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (13, 9, 'circuit', '2023-10-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 6, 'Secured', '2023-06-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (61, 3, 'zero tolerance', '2023-04-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (58, 9, 'Integrated', '2022-12-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 1, 'Monitored', '2023-10-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (69, 10, 'User-centric', '2023-07-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (99, 1, 'functionalities', '2023-09-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (53, 7, 'Stand-alone', '2023-04-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (45, 4, 'Synchronised', '2023-03-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (60, 7, 'Automated', '2023-05-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (77, 2, 'Team-oriented', '2023-05-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (27, 7, 'data-warehouse', '2023-10-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (92, 3, 'model', '2023-03-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (97, 6, 'grid-enabled', '2023-07-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (6, 3, 'De-engineered', '2023-01-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 10, 'zero administration', '2023-06-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (22, 10, 'internet solution', '2023-10-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (76, 10, 'real-time', '2023-04-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (12, 6, 'Function-based', '2023-06-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (14, 5, 'function', '2023-06-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (37, 10, 'web-enabled', '2023-02-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (17, 3, 'Switchable', '2022-12-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (58, 1, 'success', '2023-05-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (76, 3, 'client-server', '2023-07-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (97, 3, 'projection', '2023-01-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (83, 3, 'Persistent', '2023-01-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (23, 1, 'contingency', '2023-07-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (30, 9, 'knowledge base', '2023-09-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (23, 7, 'Upgradable', '2023-10-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (29, 6, 'interface', '2022-12-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (28, 4, 'impactful', '2023-09-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (87, 9, 'Customizable', '2022-12-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (14, 9, 'Versatile', '2022-12-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (97, 3, 'asynchronous', '2023-06-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (76, 9, '6th generation', '2023-04-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (26, 1, 'Ergonomic', '2023-06-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (94, 1, 'portal', '2023-10-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (51, 10, 'utilisation', '2023-02-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (77, 4, 'discrete', '2023-04-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (80, 1, 'tertiary', '2023-10-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (94, 8, 'asymmetric', '2022-12-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (63, 9, 'model', '2023-03-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (96, 6, 'Reduced', '2023-06-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (31, 10, 'help-desk', '2023-07-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (58, 7, 'orchestration', '2023-01-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (70, 5, 'forecast', '2023-06-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (86, 9, 'Profit-focused', '2023-02-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (81, 1, 'dynamic', '2023-09-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (72, 6, 'implementation', '2023-09-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (20, 3, 'Monitored', '2023-05-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (4, 4, 'Robust', '2023-04-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (82, 1, 'Polarised', '2023-08-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (59, 4, 'functionalities', '2023-10-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 9, 'impactful', '2023-02-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (39, 5, 'benchmark', '2023-10-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 9, 'value-added', '2023-10-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (87, 9, 'Robust', '2023-01-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 4, 'human-resource', '2023-08-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (64, 4, 'Phased', '2023-05-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (25, 6, 'intranet', '2023-03-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (20, 4, 'Synchronised', '2023-06-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (50, 5, 'demand-driven', '2022-12-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (47, 10, 'transitional', '2023-03-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (98, 3, 'neural-net', '2023-03-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (5, 5, 'methodical', '2023-10-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (36, 6, 'frame', '2023-10-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (94, 3, 'local area network', '2023-11-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (81, 7, 'Stand-alone', '2023-11-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (34, 5, 'mobile', '2023-03-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (59, 6, 'knowledge base', '2023-04-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (89, 2, 'mission-critical', '2023-08-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (61, 8, 'Fundamental', '2022-12-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (26, 1, 'motivating', '2023-04-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (22, 8, 'Devolved', '2023-08-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 5, 'optimizing', '2023-11-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (33, 9, 'tangible', '2023-05-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (95, 5, 'Virtual', '2023-06-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (3, 3, 'instruction set', '2023-11-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (8, 2, 'Synergized', '2023-02-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (52, 3, 'alliance', '2023-02-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (34, 6, 'De-engineered', '2023-02-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (97, 8, 'Customizable', '2022-12-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (4, 1, '24 hour', '2023-06-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (43, 1, 'Monitored', '2023-07-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (27, 8, 'toolset', '2023-07-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (91, 7, 'toolset', '2023-02-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (43, 5, 'Multi-channelled', '2022-12-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (52, 5, 'Open-source', '2023-08-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (82, 3, 'even-keeled', '2023-07-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (72, 6, 'context-sensitive', '2022-12-16');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (64, 6, '6th generation', '2023-05-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (7, 7, 'Multi-layered', '2023-02-16');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (52, 4, 'Expanded', '2023-10-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (43, 9, 'mobile', '2023-06-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (30, 1, 'explicit', '2023-03-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (98, 2, 'focus group', '2023-03-27');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (72, 8, 'radical', '2023-02-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (67, 7, 'neural-net', '2023-03-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (51, 3, 'challenge', '2023-06-05');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (6, 1, 'access', '2023-04-21');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (6, 3, 'Advanced', '2023-06-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (95, 9, 'moderator', '2023-07-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (9, 2, 'methodology', '2022-11-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (22, 7, 'product', '2023-07-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 2, 'help-desk', '2023-05-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (69, 6, 'Implemented', '2023-06-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (43, 1, 'responsive', '2023-06-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (22, 2, 'executive', '2023-02-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (77, 6, 'Configurable', '2023-08-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (78, 2, 'Cloned', '2023-08-28');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (68, 10, 'Progressive', '2023-03-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (48, 7, 'radical', '2023-04-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (65, 4, 'focus group', '2023-06-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (65, 9, 'contingency', '2023-02-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (86, 3, 'executive', '2023-09-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (53, 9, 'multi-state', '2023-10-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (19, 2, 'Innovative', '2023-08-12');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (59, 1, 'workforce', '2023-04-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 4, 'Ameliorated', '2023-07-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (57, 9, 'archive', '2023-07-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (29, 1, 'internet solution', '2023-08-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (62, 3, 'Fully-configurable', '2023-06-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (4, 6, 'budgetary management', '2023-04-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (57, 9, 'hub', '2023-03-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (90, 3, 'conglomeration', '2023-02-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (76, 7, '24 hour', '2023-05-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (82, 1, 'algorithm', '2023-03-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (35, 8, 'exuding', '2022-11-30');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (21, 10, '5th generation', '2023-05-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (58, 5, 'interface', '2023-07-22');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (79, 1, 'parallelism', '2023-03-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (46, 6, 'encompassing', '2022-12-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (75, 4, 'client-server', '2023-08-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (67, 10, 'local area network', '2022-12-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (17, 1, 'fault-tolerant', '2023-08-25');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (80, 9, 'client-server', '2023-08-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (64, 5, 'Automated', '2023-06-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (65, 10, 'Persevering', '2023-03-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (16, 9, 'Focused', '2023-08-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (36, 6, 'needs-based', '2023-08-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (4, 7, 'bifurcated', '2023-10-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (37, 8, 'concept', '2023-09-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (89, 7, 'pricing structure', '2023-03-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (36, 2, 'multi-state', '2023-01-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (63, 1, 'next generation', '2023-11-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (24, 5, 'neural-net', '2023-07-19');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (26, 7, 'success', '2023-10-17');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (93, 7, 'pricing structure', '2023-06-26');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (42, 2, 'Seamless', '2023-04-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (46, 10, 'Virtual', '2023-01-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (84, 3, 'responsive', '2023-01-01');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (53, 1, 'framework', '2023-06-06');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (29, 5, 'alliance', '2023-08-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (91, 4, 'attitude-oriented', '2023-07-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (30, 6, 'modular', '2023-10-15');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (86, 6, 'Secured', '2022-12-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (62, 1, 'full-range', '2023-05-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (47, 10, 'hybrid', '2023-11-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (94, 2, 'attitude-oriented', '2023-01-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (88, 5, 'Upgradable', '2023-02-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (44, 4, 'Digitized', '2023-06-07');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (84, 1, 'Fundamental', '2023-01-18');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (48, 8, 'secondary', '2023-02-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (46, 8, 'disintermediate', '2023-09-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (69, 10, 'infrastructure', '2023-04-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (85, 10, 'Upgradable', '2023-01-31');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (16, 5, 'Multi-layered', '2023-06-08');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (45, 1, 'stable', '2022-12-24');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (93, 6, 'open architecture', '2023-08-23');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (63, 4, 'Open-architected', '2023-08-11');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (62, 10, 'radical', '2022-12-04');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (53, 3, 'Reactive', '2023-02-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (92, 2, 'neutral', '2022-12-13');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (98, 2, 'moderator', '2023-01-29');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (79, 8, 'challenge', '2023-05-02');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (36, 7, 'Graphical User Interface', '2023-03-10');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (61, 8, 'dedicated', '2023-03-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (56, 3, 'internet solution', '2023-05-20');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (7, 7, 'Multi-layered', '2023-08-14');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (20, 4, 'interactive', '2023-05-03');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (17, 9, 'Total', '2023-02-09');
insert into comentarios (id_libro, id_usuario, comentario, fecha_publicacion) values (15, 6, 'Networked', '2022-12-21');
